ts_gap,gps_sys_delta,is_duplicate,label_id,label_name
86456.6895,18.7629,0,1,ATK1_FUTURE
0.199,1.7912,0,0,NORMAL
34.517,-519370678.4038,0,4,ATK3B_UNDER
36.0024,-519370702.1644,0,4,ATK3B_UNDER
-23.593,864018.1944,0,2,ATK2_SPOOF
-17.9005,863976.8709,0,2,ATK2_SPOOF
2.1725,864024.5965,0,2,ATK2_SPOOF
51.2843,-519370784.6795,0,4,ATK3B_UNDER
86318.374,-7.4236,1,5,ATK4_REPLAY
61.7999,864030.6172,0,2,ATK2_SPOOF
86463.8056,28.3233,1,5,ATK4_REPLAY
30.3297,-519370772.3308,0,4,ATK3B_UNDER
86391.6807,109.2513,1,5,ATK4_REPLAY
86474.2978,-40.9807,1,5,ATK4_REPLAY
86388.0114,21.3741,0,1,ATK1_FUTURE
-2.3775,-0.1969,0,0,NORMAL
-28.4221,863971.8816,0,2,ATK2_SPOOF
-83.9712,-519370727.1764,0,4,ATK3B_UNDER
86399.062,103.9008,1,5,ATK4_REPLAY
86417.9426,-15.5395,1,5,ATK4_REPLAY
86455.247,-27.8585,0,1,ATK1_FUTURE
86452.9581,62.6345,1,5,ATK4_REPLAY
86462.4283,42.8154,1,5,ATK4_REPLAY
-9.7743,-519370734.5821,0,4,ATK3B_UNDER
86440.7658,-60.6184,0,1,ATK1_FUTURE
-29.8186,863983.8039,0,2,ATK2_SPOOF
86349.9131,-19.9773,1,5,ATK4_REPLAY
86377.9045,-45.194,0,1,ATK1_FUTURE
-66.8031,2453145426.5908,0,3,ATK3_OVER
86301.6767,-2.4757,1,5,ATK4_REPLAY
35.2324,863920.6772,0,2,ATK2_SPOOF
86360.2798,-55.0604,1,5,ATK4_REPLAY
86415.1129,-7.102,0,1,ATK1_FUTURE
-8.6486,-519370765.2697,0,4,ATK3B_UNDER
86350.2155,-38.7386,0,1,ATK1_FUTURE
-0.6052,-1.6126,0,0,NORMAL
6.5815,-519370843.1397,0,4,ATK3B_UNDER
-54.9462,864057.9111,0,2,ATK2_SPOOF
86354.0883,107.7099,1,5,ATK4_REPLAY
86413.7267,-31.164,1,5,ATK4_REPLAY
49.5533,2453145385.2323,0,3,ATK3_OVER
60.5663,-519370687.331,0,4,ATK3B_UNDER
-18.9169,2453145526.7262,0,3,ATK3_OVER
86438.3434,49.7929,0,1,ATK1_FUTURE
1.6411,-0.4081,0,0,NORMAL
86441.5779,10.8387,1,5,ATK4_REPLAY
49.5947,863928.4873,0,2,ATK2_SPOOF
86425.5069,20.8685,0,1,ATK1_FUTURE
86410.5857,-11.1411,0,1,ATK1_FUTURE
86430.5422,51.0441,0,1,ATK1_FUTURE
86335.6935,-42.8588,0,1,ATK1_FUTURE
0.633,2.8987,0,0,NORMAL
86430.048,-38.8237,0,1,ATK1_FUTURE
86313.2694,46.7554,0,1,ATK1_FUTURE
86379.9857,-86.3192,1,5,ATK4_REPLAY
-28.3221,-519370686.4319,0,4,ATK3B_UNDER
-10.4086,-519370715.9605,0,4,ATK3B_UNDER
-0.9625,-4.2154,0,0,NORMAL
-21.8898,2453145414.0088,0,3,ATK3_OVER
-67.5898,864008.8761,0,2,ATK2_SPOOF
86373.1009,11.306,1,5,ATK4_REPLAY
86488.6049,-92.0206,1,5,ATK4_REPLAY
86419.3529,-55.4401,0,1,ATK1_FUTURE
14.4744,-519370767.7078,0,4,ATK3B_UNDER
1.0254,2453145479.5228,0,3,ATK3_OVER
86331.0425,10.0425,0,1,ATK1_FUTURE
86470.5081,10.1603,0,1,ATK1_FUTURE
2.9629,0.7539,0,0,NORMAL
33.9701,2453145430.549,0,3,ATK3_OVER
-72.1723,863909.5881,0,2,ATK2_SPOOF
86387.3561,-64.682,1,5,ATK4_REPLAY
32.1076,863993.7834,0,2,ATK2_SPOOF
-49.2689,2453145478.4905,0,3,ATK3_OVER
-3.5267,-519370724.733,0,4,ATK3B_UNDER
24.8644,-519370731.7873,0,4,ATK3B_UNDER
-0.5068,2.7277,0,0,NORMAL
53.5816,2453145452.359,0,3,ATK3_OVER
-3.5658,863931.6443,0,2,ATK2_SPOOF
-6.81,2453145422.5394,0,3,ATK3_OVER
86435.8367,-99.7616,1,5,ATK4_REPLAY
86352.4732,95.7717,0,1,ATK1_FUTURE
19.4276,864061.4408,0,2,ATK2_SPOOF
-0.7438,-1.3228,0,0,NORMAL
86376.81,22.995,0,1,ATK1_FUTURE
-26.1183,-519370749.9412,0,4,ATK3B_UNDER
86451.9174,-40.8402,1,5,ATK4_REPLAY
-0.7167,864035.0518,0,2,ATK2_SPOOF
-17.1076,-519370773.0444,0,4,ATK3B_UNDER
86363.1863,-22.7559,0,1,ATK1_FUTURE
-22.1295,-519370659.7976,0,4,ATK3B_UNDER
38.0473,864051.3213,0,2,ATK2_SPOOF
1.1171,0.5196,0,0,NORMAL
86514.9832,38.7615,0,1,ATK1_FUTURE
86346.1219,75.4935,0,1,ATK1_FUTURE
25.9551,863998.5084,0,2,ATK2_SPOOF
-9.005,-519370755.4378,0,4,ATK3B_UNDER
-26.081,863925.8217,0,2,ATK2_SPOOF
74.3019,2453145378.3632,0,3,ATK3_OVER
12.2139,2453145519.9807,0,3,ATK3_OVER
5.0608,-519370725.464,0,4,ATK3B_UNDER
86417.1596,3.5598,1,5,ATK4_REPLAY
86446.8285,-5.6958,0,1,ATK1_FUTURE
-34.9126,864033.7012,0,2,ATK2_SPOOF
-3.4113,-1.3924,0,0,NORMAL
37.6606,863909.0621,0,2,ATK2_SPOOF
9.7909,864074.921,0,2,ATK2_SPOOF
86273.1466,16.3842,1,5,ATK4_REPLAY
86424.711,27.1844,1,5,ATK4_REPLAY
-4.8198,2.3792,0,0,NORMAL
-86.2817,864056.3305,0,2,ATK2_SPOOF
86377.4025,62.4511,0,1,ATK1_FUTURE
36.5701,-519370793.4306,0,4,ATK3B_UNDER
17.8454,864028.7177,0,2,ATK2_SPOOF
-28.0164,863995.9801,0,2,ATK2_SPOOF
86366.8878,31.3747,0,1,ATK1_FUTURE
2.6579,1.6582,0,0,NORMAL
-40.4315,864082.3247,0,2,ATK2_SPOOF
-23.856,863957.7114,0,2,ATK2_SPOOF
86413.1454,-75.7103,1,5,ATK4_REPLAY
-19.9646,2453145508.2895,0,3,ATK3_OVER
86432.1064,-11.0249,1,5,ATK4_REPLAY
27.1027,-519370782.3476,0,4,ATK3B_UNDER
0.2849,-1.8258,0,0,NORMAL
86386.3148,11.293,0,1,ATK1_FUTURE
-0.4214,-2.0254,0,0,NORMAL
86362.5225,61.1832,1,5,ATK4_REPLAY
-11.769,2453145449.9908,0,3,ATK3_OVER
-1.0589,3.1038,0,0,NORMAL
0.4833,3.1555,0,0,NORMAL
3.7643,-2.3848,0,0,NORMAL
-0.1845,863907.0756,0,2,ATK2_SPOOF
86390.4964,38.2057,0,1,ATK1_FUTURE
-1.6275,0.9703,0,0,NORMAL
-18.4607,2453145392.1953,0,3,ATK3_OVER
2.5489,2.5291,0,0,NORMAL
86452.2486,-91.9798,1,5,ATK4_REPLAY
63.8765,864070.6304,0,2,ATK2_SPOOF
79.5631,-519370767.4336,0,4,ATK3B_UNDER
-41.901,863959.2357,0,2,ATK2_SPOOF
2.6296,1.9303,0,0,NORMAL
86469.9222,-54.0653,1,5,ATK4_REPLAY
109.9424,864035.6524,0,2,ATK2_SPOOF
86464.8597,-8.7505,1,5,ATK4_REPLAY
36.0831,2453145451.5661,0,3,ATK3_OVER
5.1155,864015.6983,0,2,ATK2_SPOOF
0.5712,2453145413.5652,0,3,ATK3_OVER
0.1981,1.3425,0,0,NORMAL
-12.0335,2453145493.6483,0,3,ATK3_OVER
7.4142,-519370734.8632,0,4,ATK3B_UNDER
24.4455,2453145436.5267,0,3,ATK3_OVER
86420.0152,-32.9437,1,5,ATK4_REPLAY
86509.3488,-18.0087,1,5,ATK4_REPLAY
-0.2279,1.9723,0,0,NORMAL
34.2524,2453145442.571,0,3,ATK3_OVER
28.3342,2453145407.8728,0,3,ATK3_OVER
37.3423,863974.4771,0,2,ATK2_SPOOF
-8.6093,2453145461.1627,0,3,ATK3_OVER
3.8928,864004.9855,0,2,ATK2_SPOOF
-1.0366,1.4841,0,0,NORMAL
-71.4749,864057.4248,0,2,ATK2_SPOOF
-3.8719,863909.5919,0,2,ATK2_SPOOF
-6.3119,2453145496.5902,0,3,ATK3_OVER
30.4445,863927.5821,0,2,ATK2_SPOOF
1.8549,-4.0282,0,0,NORMAL
-3.2313,0.4479,0,0,NORMAL
-2.8846,-2.1692,0,0,NORMAL
61.6402,2453145430.8552,0,3,ATK3_OVER
86433.8629,31.9561,1,5,ATK4_REPLAY
-30.4378,864029.2743,0,2,ATK2_SPOOF
-4.4387,-519370705.5777,0,4,ATK3B_UNDER
26.8894,-519370703.202,0,4,ATK3B_UNDER
-22.7863,2453145415.7327,0,3,ATK3_OVER
86422.4908,0.2154,0,1,ATK1_FUTURE
32.0393,863990.7195,0,2,ATK2_SPOOF
0.5572,0.9503,0,0,NORMAL
-11.8133,2453145527.1984,0,3,ATK3_OVER
35.2288,2453145420.3411,0,3,ATK3_OVER
1.8172,-0.5987,0,0,NORMAL
85.719,2453145405.363,0,3,ATK3_OVER
-3.1315,4.0175,0,0,NORMAL
-16.1011,2453145507.2464,0,3,ATK3_OVER
86395.4159,-25.5183,1,5,ATK4_REPLAY
-35.6202,863929.8952,0,2,ATK2_SPOOF
10.2084,-519370783.6113,0,4,ATK3B_UNDER
-136.9406,863997.4721,0,2,ATK2_SPOOF
-14.8073,-519370716.0005,0,4,ATK3B_UNDER
86519.6338,2.5826,0,1,ATK1_FUTURE
62.1069,2453145442.3486,0,3,ATK3_OVER
-92.7677,-519370787.0919,0,4,ATK3B_UNDER
26.8409,2453145377.6297,0,3,ATK3_OVER
86419.9938,34.2949,1,5,ATK4_REPLAY
86444.4025,5.0826,1,5,ATK4_REPLAY
12.2388,864001.5376,0,2,ATK2_SPOOF
19.4903,2453145430.3964,0,3,ATK3_OVER
-6.8613,864000.2662,0,2,ATK2_SPOOF
-1.3948,0.7521,0,0,NORMAL
86407.2757,17.5965,0,1,ATK1_FUTURE
86375.6918,-69.9534,1,5,ATK4_REPLAY
86408.9823,45.5614,0,1,ATK1_FUTURE
86372.6731,-38.3158,0,1,ATK1_FUTURE
-39.1039,2453145415.6389,0,3,ATK3_OVER
0.1321,-1.0015,0,0,NORMAL
-43.2849,864016.9469,0,2,ATK2_SPOOF
0.8255,-0.0093,0,0,NORMAL
86414.1549,-21.2824,1,5,ATK4_REPLAY
-0.2195,0.1757,0,0,NORMAL
86426.2184,-32.6314,1,5,ATK4_REPLAY
-63.8909,-519370703.9253,0,4,ATK3B_UNDER
86372.7058,96.2607,1,5,ATK4_REPLAY
2.3106,5.4215,0,0,NORMAL
46.8484,863974.8937,0,2,ATK2_SPOOF
0.2615,-1.0616,0,0,NORMAL
86384.694,7.577,0,1,ATK1_FUTURE
86375.7302,30.0948,0,1,ATK1_FUTURE
-6.4379,2453145451.5167,0,3,ATK3_OVER
-57.0608,2453145466.9308,0,3,ATK3_OVER
1.8222,2453145441.1674,0,3,ATK3_OVER
86465.4123,-4.9917,0,1,ATK1_FUTURE
3.2222,-0.9111,0,0,NORMAL
-16.0671,864050.4556,0,2,ATK2_SPOOF
86426.5543,33.4405,1,5,ATK4_REPLAY
45.7539,-519370723.3696,0,4,ATK3B_UNDER
91.565,2453145483.1308,0,3,ATK3_OVER
16.5848,2453145373.166,0,3,ATK3_OVER
44.3853,863949.9737,0,2,ATK2_SPOOF
-75.5611,2453145475.0888,0,3,ATK3_OVER
87.9027,-519370687.9491,0,4,ATK3B_UNDER
-33.4591,-519370697.8117,0,4,ATK3B_UNDER
37.0142,2453145447.2497,0,3,ATK3_OVER
14.2562,863975.7649,0,2,ATK2_SPOOF
-3.6618,-3.2709,0,0,NORMAL
-4.6407,-0.9315,0,0,NORMAL
86456.2634,17.1954,1,5,ATK4_REPLAY
58.3284,-519370738.2275,0,4,ATK3B_UNDER
-0.5724,2.169,0,0,NORMAL
9.8552,2453145518.2377,0,3,ATK3_OVER
113.8269,864015.2335,0,2,ATK2_SPOOF
86340.0441,-52.03,0,1,ATK1_FUTURE
-24.3211,2453145476.5991,0,3,ATK3_OVER
-15.7159,-519370764.5538,0,4,ATK3B_UNDER
-23.8603,2453145478.7935,0,3,ATK3_OVER
86445.2044,-8.7552,1,5,ATK4_REPLAY
86400.3604,57.4371,0,1,ATK1_FUTURE
53.8634,-519370692.8697,0,4,ATK3B_UNDER
1.2275,863998.1646,0,2,ATK2_SPOOF
29.1674,-519370685.9245,0,4,ATK3B_UNDER
44.5022,-519370722.6337,0,4,ATK3B_UNDER
-94.4926,863973.0644,0,2,ATK2_SPOOF
30.2763,864021.2857,0,2,ATK2_SPOOF
-25.8312,864031.7705,0,2,ATK2_SPOOF
-3.408,1.0857,0,0,NORMAL
-41.8151,2453145413.5325,0,3,ATK3_OVER
-0.6856,-0.2881,0,0,NORMAL
-4.6202,-1.3438,0,0,NORMAL
86299.5926,-12.8147,1,5,ATK4_REPLAY
86365.7086,-11.7271,1,5,ATK4_REPLAY
0.8688,2.9748,0,0,NORMAL
86318.061,2.6603,1,5,ATK4_REPLAY
86380.7108,-151.2862,1,5,ATK4_REPLAY
92.5427,2453145532.8803,0,3,ATK3_OVER
-6.1338,2453145399.8406,0,3,ATK3_OVER
18.8035,864002.3313,0,2,ATK2_SPOOF
-42.7492,863946.9923,0,2,ATK2_SPOOF
86405.7467,38.4574,0,1,ATK1_FUTURE
86365.9193,-52.2208,0,1,ATK1_FUTURE
86372.0556,25.1704,1,5,ATK4_REPLAY
3.458,-0.9028,0,0,NORMAL
112.0919,864068.5372,0,2,ATK2_SPOOF
-35.2596,2453145320.7018,0,3,ATK3_OVER
-20.5834,-519370740.6746,0,4,ATK3B_UNDER
86440.036,39.5038,0,1,ATK1_FUTURE
-0.5985,-1.2379,0,0,NORMAL
-8.4096,-519370672.4487,0,4,ATK3B_UNDER
12.057,2453145425.6125,0,3,ATK3_OVER
86445.6076,19.7587,0,1,ATK1_FUTURE
86398.6211,-36.5918,1,5,ATK4_REPLAY
-74.783,863967.2552,0,2,ATK2_SPOOF
1.0599,864083.514,0,2,ATK2_SPOOF
-3.0614,-1.1209,0,0,NORMAL
86449.8436,-0.5732,1,5,ATK4_REPLAY
-84.2686,-519370800.5447,0,4,ATK3B_UNDER
-2.4318,0.2532,0,0,NORMAL
-0.4763,1.9987,0,0,NORMAL
48.9965,-519370697.8752,0,4,ATK3B_UNDER
-1.6196,2453145492.2851,0,3,ATK3_OVER
86386.4802,38.6946,0,1,ATK1_FUTURE
86340.8775,17.1002,0,1,ATK1_FUTURE
86331.1978,20.1688,0,1,ATK1_FUTURE
77.2948,864008.5169,0,2,ATK2_SPOOF
86356.86,-31.8248,0,1,ATK1_FUTURE
3.5295,863983.6054,0,2,ATK2_SPOOF
-2.7738,863945.7382,0,2,ATK2_SPOOF
86424.7221,65.4713,1,5,ATK4_REPLAY
0.2424,-0.1831,0,0,NORMAL
-2.3877,864056.7266,0,2,ATK2_SPOOF
86246.811,-56.5993,0,1,ATK1_FUTURE
86373.2166,-84.0784,1,5,ATK4_REPLAY
-61.7251,2453145447.4435,0,3,ATK3_OVER
86381.7142,-66.1143,0,1,ATK1_FUTURE
-72.5853,2453145476.4992,0,3,ATK3_OVER
86446.8896,-18.3862,1,5,ATK4_REPLAY
39.5749,863971.0403,0,2,ATK2_SPOOF
86365.0489,-13.961,0,1,ATK1_FUTURE
0.5778,0.5335,0,0,NORMAL
11.902,-519370698.4944,0,4,ATK3B_UNDER
86453.2989,67.5841,0,1,ATK1_FUTURE
3.9608,863996.0077,0,2,ATK2_SPOOF
86427.3927,28.2292,1,5,ATK4_REPLAY
86493.7173,15.2766,1,5,ATK4_REPLAY
37.9667,2453145452.7872,0,3,ATK3_OVER
-0.5748,1.1324,0,0,NORMAL
13.7818,863975.928,0,2,ATK2_SPOOF
-110.764,864060.9982,0,2,ATK2_SPOOF
92.322,2453145430.3596,0,3,ATK3_OVER
-104.2303,2453145422.7799,0,3,ATK3_OVER
-30.9568,-519370717.9971,0,4,ATK3B_UNDER
86481.7142,-52.2095,1,5,ATK4_REPLAY
-18.7006,-519370732.6128,0,4,ATK3B_UNDER
15.0307,864037.0112,0,2,ATK2_SPOOF
0.0241,2.239,0,0,NORMAL
-58.5545,2453145428.9868,0,3,ATK3_OVER
104.6889,2453145493.2029,0,3,ATK3_OVER
86494.3095,-105.4975,0,1,ATK1_FUTURE
-4.2946,0.0532,0,0,NORMAL
0.6976,1.0198,0,0,NORMAL
21.9203,-519370726.8836,0,4,ATK3B_UNDER
-1.9881,864044.17,0,2,ATK2_SPOOF
-64.8931,-519370743.7753,0,4,ATK3B_UNDER
43.1899,-519370777.7915,0,4,ATK3B_UNDER
-49.4878,-519370729.8717,0,4,ATK3B_UNDER
21.342,864038.8564,0,2,ATK2_SPOOF
86451.1204,-23.5411,0,1,ATK1_FUTURE
-34.784,863997.9938,0,2,ATK2_SPOOF
40.5708,-519370745.7335,0,4,ATK3B_UNDER
-0.2195,-0.4723,0,0,NORMAL
42.7337,2453145437.5644,0,3,ATK3_OVER
-20.6851,-519370735.4183,0,4,ATK3B_UNDER
86397.8783,31.54,0,1,ATK1_FUTURE
-17.9831,863990.5889,0,2,ATK2_SPOOF
3.7902,-519370659.012,0,4,ATK3B_UNDER
3.6957,-1.0132,0,0,NORMAL
81.9762,-519370734.7258,0,4,ATK3B_UNDER
86378.6618,-5.0307,1,5,ATK4_REPLAY
86406.9518,19.5919,1,5,ATK4_REPLAY
-4.4216,-519370686.1901,0,4,ATK3B_UNDER
38.8967,2453145456.396,0,3,ATK3_OVER
-14.5996,-519370730.573,0,4,ATK3B_UNDER
-38.6648,-519370745.6397,0,4,ATK3B_UNDER
172.7023,863856.519,0,2,ATK2_SPOOF
28.9967,2453145436.3237,0,3,ATK3_OVER
86482.133,5.759,0,1,ATK1_FUTURE
-1.2226,-519370710.4532,0,4,ATK3B_UNDER
68.7454,2453145423.2042,0,3,ATK3_OVER
54.3544,2453145447.7035,0,3,ATK3_OVER
86387.333,24.2113,1,5,ATK4_REPLAY
86383.6794,-41.8766,1,5,ATK4_REPLAY
-3.8098,2453145441.0441,0,3,ATK3_OVER
86345.6963,-85.7879,0,1,ATK1_FUTURE
3.5703,2.1984,0,0,NORMAL
-2.6454,3.1584,0,0,NORMAL
-1.7895,3.921,0,0,NORMAL
-97.0657,2453145428.6206,0,3,ATK3_OVER
86436.4713,-27.9629,1,5,ATK4_REPLAY
0.0778,-0.886,0,0,NORMAL
86381.1948,-21.0669,0,1,ATK1_FUTURE
28.8097,-519370777.0739,0,4,ATK3B_UNDER
69.8335,-519370715.1322,0,4,ATK3B_UNDER
63.863,-519370689.8185,0,4,ATK3B_UNDER
86449.8277,-4.7942,0,1,ATK1_FUTURE
-0.9174,0.0805,0,0,NORMAL
45.9706,2453145427.6846,0,3,ATK3_OVER
23.6005,863959.2856,0,2,ATK2_SPOOF
-62.8492,863932.8358,0,2,ATK2_SPOOF
-63.3803,-519370709.0284,0,4,ATK3B_UNDER
86344.9669,-12.7582,0,1,ATK1_FUTURE
-22.3732,863961.2195,0,2,ATK2_SPOOF
-17.6915,2453145521.5452,0,3,ATK3_OVER
40.4559,864003.7491,0,2,ATK2_SPOOF
-2.2839,-2.9143,0,0,NORMAL
86361.3403,41.0277,1,5,ATK4_REPLAY
44.9913,864033.0638,0,2,ATK2_SPOOF
44.8158,-519370635.3162,0,4,ATK3B_UNDER
86379.8482,-41.5127,1,5,ATK4_REPLAY
0.4706,-0.5047,0,0,NORMAL
56.9986,-519370709.8189,0,4,ATK3B_UNDER
21.9486,2453145427.1728,0,3,ATK3_OVER
86388.2445,54.2762,1,5,ATK4_REPLAY
-54.6924,2453145447.3836,0,3,ATK3_OVER
9.2254,-519370703.1268,0,4,ATK3B_UNDER
83.8785,864030.9783,0,2,ATK2_SPOOF
86321.2038,-22.7954,1,5,ATK4_REPLAY
-80.15,2453145517.8988,0,3,ATK3_OVER
12.4803,2453145506.7287,0,3,ATK3_OVER
-16.3157,-519370706.1453,0,4,ATK3B_UNDER
31.7031,-519370799.7433,0,4,ATK3B_UNDER
86361.7027,-44.0558,1,5,ATK4_REPLAY
82.2861,-519370754.2205,0,4,ATK3B_UNDER
86406.5937,46.8688,0,1,ATK1_FUTURE
-34.2853,2453145448.5712,0,3,ATK3_OVER
86479.606,-68.6076,1,5,ATK4_REPLAY
11.9792,2453145508.0158,0,3,ATK3_OVER
3.1766,-0.2601,0,0,NORMAL
2.858,-519370785.5706,0,4,ATK3B_UNDER
86365.3901,11.6019,1,5,ATK4_REPLAY
-83.0496,2453145356.4848,0,3,ATK3_OVER
86425.0271,-82.3117,1,5,ATK4_REPLAY
86346.1208,34.4306,0,1,ATK1_FUTURE
0.7269,0.6915,0,0,NORMAL
12.5149,864031.0377,0,2,ATK2_SPOOF
0.9088,1.5917,0,0,NORMAL
45.2032,2453145446.4238,0,3,ATK3_OVER
-66.5366,-519370662.1232,0,4,ATK3B_UNDER
38.0733,-519370722.2118,0,4,ATK3B_UNDER
-9.4237,2453145433.9841,0,3,ATK3_OVER
86306.4923,-15.5575,1,5,ATK4_REPLAY
-7.177,-519370810.0223,0,4,ATK3B_UNDER
-21.8787,2453145515.9928,0,3,ATK3_OVER
86407.5461,-45.7288,0,1,ATK1_FUTURE
-45.2227,2453145414.7068,0,3,ATK3_OVER
-0.2622,-1.7364,0,0,NORMAL
-19.4167,863983.1938,0,2,ATK2_SPOOF
86421.0808,-70.6759,0,1,ATK1_FUTURE
50.4025,2453145428.8543,0,3,ATK3_OVER
86340.7408,-17.2578,0,1,ATK1_FUTURE
14.2603,2453145402.0519,0,3,ATK3_OVER
86390.1998,-42.266,0,1,ATK1_FUTURE
-5.1124,-519370741.7017,0,4,ATK3B_UNDER
1.7588,-2.4696,0,0,NORMAL
-4.9923,2453145394.5474,0,3,ATK3_OVER
86407.0263,55.3652,1,5,ATK4_REPLAY
86339.5448,4.8498,1,5,ATK4_REPLAY
18.7865,863999.1076,0,2,ATK2_SPOOF
-34.0035,863961.7206,0,2,ATK2_SPOOF
-33.5894,-519370587.8921,0,4,ATK3B_UNDER
-42.889,2453145503.2398,0,3,ATK3_OVER
24.0587,2453145448.25,0,3,ATK3_OVER
-56.4073,2453145393.4485,0,3,ATK3_OVER
32.0661,-519370696.4149,0,4,ATK3B_UNDER
-1.2242,0.9462,0,0,NORMAL
86354.2776,-49.3461,1,5,ATK4_REPLAY
86364.8623,24.5726,0,1,ATK1_FUTURE
5.0167,-519370725.0773,0,4,ATK3B_UNDER
86535.1993,-11.3765,0,1,ATK1_FUTURE
-2.4447,-2.7729,0,0,NORMAL
-36.118,864049.4142,0,2,ATK2_SPOOF
86394.8809,-70.1348,1,5,ATK4_REPLAY
4.3255,863917.5467,0,2,ATK2_SPOOF
-1.2443,-5.8343,0,0,NORMAL
-42.0312,2453145484.2528,0,3,ATK3_OVER
86461.8942,-21.3777,0,1,ATK1_FUTURE
86400.8667,-68.3971,0,1,ATK1_FUTURE
86400.0387,16.7488,1,5,ATK4_REPLAY
11.217,-519370727.9481,0,4,ATK3B_UNDER
86476.085,-9.0616,0,1,ATK1_FUTURE
86473.6707,18.1632,0,1,ATK1_FUTURE
27.2621,2453145486.0306,0,3,ATK3_OVER
-24.9772,-519370778.0273,0,4,ATK3B_UNDER
-28.6238,-519370852.4792,0,4,ATK3B_UNDER
86380.3887,-23.1722,0,1,ATK1_FUTURE
74.2761,2453145485.4951,0,3,ATK3_OVER
86460.4632,-50.9792,0,1,ATK1_FUTURE
86434.1473,-12.1306,1,5,ATK4_REPLAY
28.2355,863996.7419,0,2,ATK2_SPOOF
27.1966,-519370632.4505,0,4,ATK3B_UNDER
86375.6605,-17.1025,1,5,ATK4_REPLAY
86295.0739,-29.7229,1,5,ATK4_REPLAY
-2.1688,1.5651,0,0,NORMAL
86427.6734,48.5089,1,5,ATK4_REPLAY
86420.3864,17.6001,0,1,ATK1_FUTURE
12.309,-519370659.1677,0,4,ATK3B_UNDER
-10.8009,-519370698.5237,0,4,ATK3B_UNDER
0.0712,0.022,0,0,NORMAL
86497.2299,-12.2054,0,1,ATK1_FUTURE
70.3337,-519370670.096,0,4,ATK3B_UNDER
-100.569,-519370717.3585,0,4,ATK3B_UNDER
-14.3157,2453145447.8531,0,3,ATK3_OVER
0.9551,-3.5528,0,0,NORMAL
-0.1024,1.6184,0,0,NORMAL
86424.2599,-96.6295,0,1,ATK1_FUTURE
1.5556,2.8846,0,0,NORMAL
86434.2019,-3.6739,0,1,ATK1_FUTURE
86556.3086,8.8489,1,5,ATK4_REPLAY
38.1669,2453145430.6263,0,3,ATK3_OVER
86519.5111,-34.5165,0,1,ATK1_FUTURE
27.489,-519370740.7196,0,4,ATK3B_UNDER
-5.5227,-519370689.0876,0,4,ATK3B_UNDER
-6.159,2453145443.3724,0,3,ATK3_OVER
2.855,-0.5174,0,0,NORMAL
86349.0887,24.3892,1,5,ATK4_REPLAY
39.087,2453145431.1019,0,3,ATK3_OVER
86361.5822,4.2686,0,1,ATK1_FUTURE
86371.9776,32.1159,0,1,ATK1_FUTURE
0.5354,-1.0863,0,0,NORMAL
-1.4157,2453145498.7963,0,3,ATK3_OVER
34.8104,2453145421.4417,0,3,ATK3_OVER
-13.0711,863962.9835,0,2,ATK2_SPOOF
-50.1369,863994.8643,0,2,ATK2_SPOOF
-11.8842,2453145509.2034,0,3,ATK3_OVER
86318.5129,11.2823,1,5,ATK4_REPLAY
86359.2754,-15.1345,1,5,ATK4_REPLAY
86400.6276,55.1843,1,5,ATK4_REPLAY
-15.1463,2453145478.5065,0,3,ATK3_OVER
86431.0009,23.5955,1,5,ATK4_REPLAY
86328.5531,57.8838,1,5,ATK4_REPLAY
-83.7031,-519370733.6761,0,4,ATK3B_UNDER
27.348,2453145489.3631,0,3,ATK3_OVER
86382.2706,83.5561,0,1,ATK1_FUTURE
59.6426,-519370678.8735,0,4,ATK3B_UNDER
86311.1816,31.5902,0,1,ATK1_FUTURE
86375.357,-22.0846,0,1,ATK1_FUTURE
86399.6216,59.5797,0,1,ATK1_FUTURE
-80.6795,-519370739.0042,0,4,ATK3B_UNDER
-33.3008,864072.5428,0,2,ATK2_SPOOF
86542.8719,-3.7886,0,1,ATK1_FUTURE
32.0855,2453145493.2529,0,3,ATK3_OVER
-0.0102,2.9698,0,0,NORMAL
27.1954,-519370663.7758,0,4,ATK3B_UNDER
-30.6771,863906.9305,0,2,ATK2_SPOOF
86379.3634,-57.5655,1,5,ATK4_REPLAY
-23.9264,863969.9652,0,2,ATK2_SPOOF
50.1603,864005.3243,0,2,ATK2_SPOOF
-43.4588,-519370747.6999,0,4,ATK3B_UNDER
86495.8222,-44.4902,0,1,ATK1_FUTURE
1.7319,-1.6032,0,0,NORMAL
86453.1156,11.1619,1,5,ATK4_REPLAY
-17.4243,2453145421.8212,0,3,ATK3_OVER
31.5213,2453145480.4479,0,3,ATK3_OVER
86487.127,5.4549,1,5,ATK4_REPLAY
-41.2053,863894.0448,0,2,ATK2_SPOOF
86320.0025,-40.2075,0,1,ATK1_FUTURE
-33.4729,-519370655.3279,0,4,ATK3B_UNDER
-48.4909,863972.7715,0,2,ATK2_SPOOF
74.3075,2453145408.1314,0,3,ATK3_OVER
86373.3102,-12.2751,0,1,ATK1_FUTURE
86504.3857,130.7455,1,5,ATK4_REPLAY
-58.9754,-519370719.2671,0,4,ATK3B_UNDER
0.8288,3.4376,0,0,NORMAL
-13.4426,-519370688.9471,0,4,ATK3B_UNDER
-33.4187,864018.3572,0,2,ATK2_SPOOF
86307.6831,-15.6521,0,1,ATK1_FUTURE
